,depth_fre/game_iter_10,depth_fre/game_iter_100,resource/depth_ratio,resource/width,loss,Win_Rate/Evaluate,depth_fre/game_iter_20,_step,Win_Rate/self_play,resource/width_resource_usage,resource/depth,_runtime,entropy,resource/total_resource_usage,depth_fre/game_iter_31,resource/remain_resource,_timestamp,resource/remain_resource_ratio,resource/depth_resource_usage,depth_fre/game_iter_1,resource/width_ratio,depth_fre/game_iter_50
258,,,,,,,3.0,2622420.0,,,,52263.461659333,,,,,1736328040.8084545,,,,,
259,,,,,,,3.0,2668183.0,,,,52347.621141968,,,,,1736328125.206456,,,,,
260,,,,,,,4.0,2668307.0,,,,52347.835232062,,,,,1736328125.4205246,,,,,
261,,,,,,,3.0,2683240.0,,,,52374.717896524,,,,,1736328152.3032086,,,,,
262,,,,,,,3.0,2685633.0,,,,52378.692282345,,,,,1736328156.277581,,,,,
263,,,,,,,3.0,2688813.0,,,,52384.553223522,,,,,1736328162.1384993,,,,,
264,,,,,,,2.0,2691771.0,,,,52389.582540426,,,,,1736328167.1678467,,,,,
265,,,,,,,3.0,2693014.0,,,,52391.603647034,,,,,1736328169.188957,,,,,
266,,,,,,,3.0,2695600.0,,,,52396.897432874,,,,,1736328174.4827461,,,,,
267,,,,,,,4.0,2708408.0,,,,52419.132940419,,,,,1736328196.7182393,,,,,
268,,,,,,,2.0,2714891.0,,,,52434.441824192,,,,,1736328212.0271347,,,,,
269,,,,,,,3.0,2723708.0,,,,52452.087867881,,,,,1736328229.6731763,,,,,
270,,,,,,,3.0,2741819.0,,,,52485.551877862,,,,,1736328263.137189,,,,,
271,,,,,,,3.0,2758118.0,,,,52514.448433746,,,,,1736328292.0337465,,,,,
272,,,,,,,3.0,2761071.0,,,,52519.749870479,,,,,1736328297.3351626,,,,,
273,,,,,,,5.0,2763825.0,,,,52525.505393491,,,,,1736328303.0906973,,,,,
274,,,,,,,3.0,2800680.0,,,,52592.414692989,,,,,1736328369.9999897,,,,,
275,,,,,,,3.0,2817045.0,,,,52623.69703575,,,,,1736328401.282329,,,,,
276,,,,,,,2.0,2848110.0,,,,52713.505534542,,,,,1736328491.090827,,,,,
277,,,0.03325677238033557,2349.0,,,,2861649.0,,1125495.0,81.0,70142.737143299,,1164213.0,,2187.0,1736345920.3223693,0.001875,38718.0,,0.9667423686710519,
278,,,0.03455225065552032,2268.0,,,,2863511.0,,1124847.0,81.0,72263.370534689,,1165104.0,,1296.0,1736348040.9556987,0.0011111111111111111,40257.0,,0.9654468910527377,
279,,,,,,,,2895086.0,,,,79922.682399733,,,3.0,,1736355700.2676826,,,,,
280,,,,,,,,2911380.0,,,,79957.336772052,,,3.0,,1736355734.9220757,,,,,
281,,,,,,,,2917219.0,,,,79968.996346779,,,3.0,,1736355746.5816455,,,,,
282,,,,,,,,2919240.0,,,,79973.067521716,,,3.0,,1736355750.6528282,,,,,
283,,,,,,,,2923291.0,,,,79979.743846402,,,3.0,,1736355757.329156,,,,,
284,,,,,,,,2924923.0,,,,79982.596538546,,,3.0,,1736355760.181849,,,,,
285,,,,,,,,2937663.0,,,,80006.118037712,,,3.0,,1736355783.7033184,,,,,
286,,,,,,,,2988597.0,,,,80154.988965446,,,3.0,,1736355932.5742075,,,,,
287,,,,,,,,3011398.0,,,,80209.621836987,,,3.0,,1736355987.2071128,,,,,
288,,,,,,,,3015317.0,,,,80216.424273426,,,2.0,,1736355994.0095818,,,,,
289,,,,,,,,3017203.0,,,,80219.611023519,,,3.0,,1736355997.1963286,,,,,
290,,,,,,,,3024866.0,,,,80233.054689566,,,4.0,,1736356010.6399918,,,,,
291,,,,,,,,3025126.0,,,,80233.549099429,,,4.0,,1736356011.1344008,,,,,
292,,,,,,,,3051232.0,,,,80285.171507281,,,4.0,,1736356062.7568107,,,,,
293,,,,,,,,3058778.0,,,,80297.844361763,,,2.0,,1736356075.429674,,,,,
294,,,,,,,,3062190.0,,,,80303.664287157,,,2.0,,1736356081.249594,,,,,
295,,,,,,,,3066889.0,,,,80313.916694459,,,3.0,,1736356091.5019844,,,,,
296,,,,,,,,3078973.0,,,,80355.731774427,,,3.0,,1736356133.317074,,,,,
297,,,,,,,,3085494.0,,,,80369.878883593,,,3.0,,1736356147.4641812,,,,,
298,,,,,,,,3090245.0,,,,80378.846866447,,,3.0,,1736356156.4321678,,,,,
299,,,,,,,,3103408.0,,,,80400.383083587,,,3.0,,1736356177.9683676,,,,,
300,,,,,,,,3106147.0,,,,80407.465429875,,,3.0,,1736356185.0507226,,,,,
301,,,,,,,,3114101.0,,,,80422.841495134,,,3.0,,1736356200.426804,,,,,
302,,,,,,,,3121292.0,,,,80438.322882008,,,3.0,,1736356215.9081874,,,,,
303,,,,,,,,3123882.0,,,,80442.711767074,,,3.0,,1736356220.2970796,,,,,
304,,,,,,,,3136308.0,,,,80470.036713707,,,3.0,,1736356247.6220222,,,,,
305,,,,,,,,3219626.0,,,,80631.711156151,,,3.0,,1736356409.2964666,,,,,
306,,,,,,,,3256107.0,,,,80699.370393187,,,2.0,,1736356476.9557028,,,,,
307,,,,,,,,3258762.0,,,,80703.898220333,,,3.0,,1736356481.483522,,,,,
308,,,,,,,,3268949.0,,,,80721.858019261,,,3.0,,1736356499.4433272,,,,,
309,,,,,,,,3311190.0,,,,80818.362076452,,,8.0,,1736356595.9473746,,,,,
310,,,,,,,,3314919.0,,,,80827.637679354,,,8.0,,1736356605.2229836,,,,,
311,,,,,,,,3317457.0,,,,80834.386942181,,,7.0,,1736356611.9722266,,,,,
312,,,,,,,,3318242.0,,,,80838.034488011,,,7.0,,1736356615.6197495,,,,,
313,,,,,,,,3318771.0,,,,80839.342504877,,,6.0,,1736356616.9277766,,,,,
314,,,,,,,,3325242.0,,,,80853.669917656,,,7.0,,1736356631.255227,,,,,
315,,,,,,,,3343436.0,,,,80889.455713107,,,5.0,,1736356667.0410225,,,,,
316,,,,,,,,3346132.0,,,,80894.030008724,,,5.0,,1736356671.6153195,,,,,
317,,,,,,,,3365425.0,,,,80923.986795565,,,3.0,,1736356701.5720963,,,,,
318,,,,,,,,3390736.0,,,,80960.530778829,,,2.0,,1736356738.11606,,,,,
319,,,,,,,,3410491.0,,,,80997.350855644,,,3.0,,1736356774.9361587,,,,,
320,,,,,,,,3413409.0,,,,81002.142241581,,,2.0,,1736356779.7275455,,,,,
321,,,,,,,,3414521.0,,,,81003.969950514,,,3.0,,1736356781.5552475,,,,,
322,,,,,,,,3418949.0,,,,81011.361906615,,,3.0,,1736356788.947212,,,,,
323,,,,,,,,3432594.0,,,,81034.106817995,,,3.0,,1736356811.6921232,,,,,
324,,,,,,,,3434353.0,,,,81037.013520942,,,3.0,,1736356814.5988307,,,,,
325,,,,,,,,3448215.0,,,,81062.345175474,,,2.0,,1736356839.930479,,,,,
326,,,,,,,,3464064.0,,,,81089.185444888,,,3.0,,1736356866.770758,,,,,
327,,,,,,,,3469605.0,,,,81098.149484761,,,3.0,,1736356875.7347791,,,,,
328,,,,,,,,3495132.0,,,,81145.0169441,,,3.0,,1736356922.6022532,,,,,
329,,,,,,,,3501857.0,,,,81163.550068425,,,3.0,,1736356941.1353474,,,,,
330,,,,,,,,3509496.0,,,,81190.907016006,,,3.0,,1736356968.492295,,,,,
331,,,,,,,,3512513.0,,,,81202.203961033,,,4.0,,1736356979.7892585,,,,,
332,,,,,,,,3536897.0,,,,81262.364220666,,,2.0,,1736357039.9495263,,,,,
333,,,,,,,,3584350.0,,,,81352.632193514,,,4.0,,1736357130.217498,,,,,
334,,,,,,,,3587824.0,,,,81358.111343394,,,3.0,,1736357135.6966548,,,,,
335,,,,,,,,3612875.0,,,,81400.855276702,,,3.0,,1736357178.4405525,,,,,
336,,,,,,,,3626375.0,,,,81426.660014178,,,3.0,,1736357204.2452981,,,,,
337,,,,,,,,3659986.0,,,,81489.865757849,,,4.0,,1736357267.4510686,,,,,
338,,,,,,,,3667632.0,,,,81505.039400481,,,3.0,,1736357282.624693,,,,,
339,,,,,,,,3702173.0,,,,81566.299528577,,,2.0,,1736357343.8848333,,,,,
340,,,,,,,,3730170.0,,,,81621.835021646,,,3.0,,1736357399.4203305,,,,,
341,,,,,,,,3750322.0,,,,81658.108571464,,,3.0,,1736357435.6938708,,,,,
342,,,,,,,,3764930.0,,,,81686.113655708,,,3.0,,1736357463.698971,,,,,
343,,,,,,,,3786133.0,,,,81724.488197373,,,3.0,,1736357502.0735083,,,,,
344,,,0.04632905661153978,1620.0,,,,3814622.0,,1112130.0,81.0,96469.235910116,,1166157.0,,243.0,1736372246.8211272,0.00020833333333333335,54027.0,,0.9536700858717257,
345,,,0.045745233262238165,1701.0,,,,3829569.0,,1111806.0,81.0,111554.795362154,,1165104.0,,1296.0,1736387332.3805838,0.0011111111111111111,53298.0,,0.9542539084460199,
346,,,,,,,,3842827.0,,,,124968.437227377,,,,,1736400746.022537,,,,,3.0
347,,,,,,,,3845250.0,,,,124972.386137004,,,,,1736400749.892687,,,,,2.0
348,,,,,,,,3854878.0,,,,124988.431372623,,,,,1736400766.0166786,,,,,5.0
349,,,,,,,,3885669.0,,,,125037.880131041,,,,,1736400815.4654055,,,,,4.0
350,,,,,,,,3897806.0,,,,125057.912621804,,,,,1736400835.4979339,,,,,3.0
351,,,,,,,,3898772.0,,,,125059.514291743,,,,,1736400837.0995677,,,,,3.0
352,,,,,,,,3899785.0,,,,125061.285374529,,,,,1736400838.8706882,,,,,3.0
353,,,,,,,,3903378.0,,,,125066.709272381,,,,,1736400844.2945354,,,,,3.0
354,,,,,,,,3919214.0,,,,125092.407282114,,,,,1736400869.9237895,,,,,3.0
355,,,,,,,,3937837.0,,,,125122.345249139,,,,,1736400899.7155154,,,,,2.0
356,,,,,,,,3943034.0,,,,125130.398246737,,,,,1736400907.9835563,,,,,3.0
357,,,,,,,,3958886.0,,,,125155.387527846,,,,,1736400932.9728441,,,,,3.0
358,,,,,,,,3961110.0,,,,125158.734884082,,,,,1736400936.3201194,,,,,3.0
359,,,,,,,,3963595.0,,,,125162.683179031,,,,,1736400940.2684693,,,,,3.0
360,,,,,,,,4023168.0,,,,125258.544441891,,,,,1736401036.1297543,,,,,4.0
361,,,,,,,,4029293.0,,,,125268.292048401,,,,,1736401045.8773274,,,,,3.0
362,,,,,,,,4035160.0,,,,125278.170615818,,,,,1736401055.7558966,,,,,3.0
363,,,,,,,,4043838.0,,,,125292.675360613,,,,,1736401070.2606704,,,,,3.0
364,,,,,,,,4066920.0,,,,125329.377660193,,,,,1736401106.9629364,,,,,3.0
365,,,,,,,,4068487.0,,,,125332.327743401,,,,,1736401109.791904,,,,,5.0
366,,,,,,,,4082297.0,,,,125355.577726291,,,,,1736401133.1629932,,,,,4.0
367,,,,,,,,4102743.0,,,,125389.305071604,,,,,1736401166.8903782,,,,,3.0
368,,,,,,,,4104874.0,,,,125392.877672247,,,,,1736401170.4629867,,,,,2.0
369,,,,,,,,4110782.0,,,,125402.883108471,,,,,1736401180.468383,,,,,2.0
370,,,,,,,,4111523.0,,,,125403.849405938,,,,,1736401181.434715,,,,,3.0
371,,,,,,,,4111657.0,,,,125404.056840507,,,,,1736401181.6421466,,,,,3.0
372,,,,,,,,4112040.0,,,,125404.637075211,,,,,1736401182.2223742,,,,,3.0
373,,,,,,,,4123567.0,,,,125423.383965786,,,,,1736401200.9692733,,,,,4.0
374,,,,,,,,4126910.0,,,,125428.397852275,,,,,1736401205.9831207,,,,,2.0
375,,,,,,,,4136331.0,,,,125443.623246328,,,,,1736401221.2085254,,,,,3.0
376,,,,,,,,4136686.0,,,,125444.189908773,,,,,1736401221.7751822,,,,,3.0
377,,,,,,,,4136818.0,,,,125444.411518688,,,,,1736401221.9968283,,,,,3.0
378,,,,,,,,4149432.0,,,,125464.889025229,,,,,1736401242.474293,,,,,3.0
379,,,,,,,,4153300.0,,,,125471.170732459,,,,,1736401248.7559986,,,,,3.0
380,,,,,,,,4155421.0,,,,125474.808196084,,,,,1736401252.3934429,,,,,3.0
381,,,,,,,,4172393.0,,,,125502.20672521,,,,,1736401279.792,,,,,2.0
382,,,,,,,,4192504.0,,,,125533.473292149,,,,,1736401311.0585642,,,,,2.0
383,,,,,,,,4216887.0,,,,125573.889933474,,,,,1736401351.4752388,,,,,3.0
384,,,,,,,,4226741.0,,,,125589.94032099,,,,,1736401367.5256367,,,,,2.0
385,,,,,,,,4227209.0,,,,125590.635340403,,,,,1736401368.220655,,,,,2.0
386,,,,,,,,4264840.0,,,,125652.897073954,,,,,1736401430.4823866,,,,,3.0
387,,,,,,,,4267770.0,,,,125657.768901254,,,,,1736401435.354205,,,,,6.0
388,,,,,,,,4276317.0,,,,125672.599797437,,,,,1736401450.185108,,,,,5.0
389,,,,,,,,4280162.0,,,,125678.313690994,,,,,1736401455.8990085,,,,,3.0
390,,,,,,,,4295750.0,,,,125703.339446171,,,,,1736401480.9247606,,,,,3.0
391,,,,,,,,4301975.0,,,,125713.506978971,,,,,1736401491.092262,,,,,2.0
392,,,,,,,,4307047.0,,,,125721.382142633,,,,,1736401498.9674144,,,,,2.0
393,,,,,,,,4329526.0,,,,125757.300857601,,,,,1736401534.886155,,,,,3.0
394,,,,,,,,4333639.0,,,,125763.698384122,,,,,1736401541.2836685,,,,,3.0
395,,,,,,,,4352344.0,,,,125793.569886248,,,,,1736401571.1551614,,,,,3.0
396,,,,,,,,4353677.0,,,,125795.699119798,,,,,1736401573.2843976,,,,,3.0
397,,,,,,,,4356382.0,,,,125800.022787503,,,,,1736401577.6080928,,,,,3.0
398,,,,,,,,4369993.0,,,,125823.308955512,,,,,1736401600.8942306,,,,,3.0
399,,,,,,,,4378858.0,,,,125837.183896655,,,,,1736401614.7692053,,,,,2.0
400,,,,,,,,4408197.0,,,,125883.666573793,,,,,1736401661.251885,,,,,2.0
401,,,,,,,,4417364.0,,,,125899.247880635,,,,,1736401676.8331513,,,,,2.0
402,,,,,,,,4427100.0,,,,125914.64278092,,,,,1736401692.2280629,,,,,2.0
403,,,,,,,,4431110.0,,,,125921.05317658,,,,,1736401698.638492,,,,,3.0
404,,,,,,,,4446597.0,,,,125946.200992749,,,,,1736401723.7862792,,,,,3.0
405,,,,,,,,4451024.0,,,,125953.332206195,,,,,1736401730.9174738,,,,,3.0
406,,,,,,,,4457334.0,,,,125963.509841081,,,,,1736401741.0951524,,,,,3.0
407,,,,,,,,4483224.0,,,,126006.29279466,,,,,1736401783.878063,,,,,4.0
408,,,,,,,,4484066.0,,,,126007.738551093,,,,,1736401785.323862,,,,,4.0
409,,,,,,,,4492553.0,,,,126021.056642427,,,,,1736401798.6419187,,,,,3.0
410,,,,,,,,4501767.0,,,,126036.511455022,,,,,1736401814.0967705,,,,,2.0
411,,,,,,,,4511903.0,,,,126053.934087644,,,,,1736401831.5193481,,,,,3.0
412,,,,,,,,4514629.0,,,,126064.58074505,,,,,1736401842.166037,,,,,3.0
413,,,,,,,,4537045.0,,,,126112.617501816,,,,,1736401890.1934855,,,,,2.0
414,,,,,,,,4542318.0,,,,126121.092734679,,,,,1736401898.6780431,,,,,3.0
415,,,,,,,,4560450.0,,,,126151.742886452,,,,,1736401929.3281846,,,,,3.0
416,,,,,,,,4565572.0,,,,126159.811287181,,,,,1736401937.3965964,,,,,3.0
417,,,,,,,,4566705.0,,,,126161.608651248,,,,,1736401939.1939292,,,,,3.0
418,,,,,,,,4577737.0,,,,126179.462622746,,,,,1736401957.0479002,,,,,3.0
419,,,,,,,,4578916.0,,,,126181.353863709,,,,,1736401958.9391305,,,,,4.0
420,,,,,,,,4591156.0,,,,126201.528869319,,,,,1736401979.1141567,,,,,2.0
421,,,,,,,,4603468.0,,,,126222.488220745,,,,,1736402000.073502,,,,,2.0
422,,,,,,,,4612788.0,,,,126236.824983443,,,,,1736402014.4102995,,,,,3.0
423,,,,,,,,4621215.0,,,,126250.264060141,,,,,1736402027.8493397,,,,,3.0
424,,,0.04116825394645002,1863.0,,,,4624941.0,,1116828.0,81.0,128144.7501054,,1164780.0,,1620.0,1736403922.3353343,0.001388888888888889,47952.0,,0.9588308875230622,
425,,,0.03229395888844303,2430.0,,,,4637086.0,,1126224.0,81.0,141274.370867583,,1163808.0,,2592.0,1736417051.9560657,0.0022222222222222222,37584.0,,0.9677051818640344,
426,,,0.034782578823335415,2187.0,,,,4649518.0,,1123875.0,81.0,157163.689539508,,1164375.0,,2025.0,1736432941.2747862,0.001736111111111111,40500.0,,0.9652165623475578,
427,,,0.04375603971398658,1863.0,,,,4658947.0,,1115208.0,81.0,168355.403591853,,1166238.0,,162.0,1736444132.98882,0.0001388888888888889,51030.0,,0.956243102828837,
428,,,0.03905757994354403,2025.0,,,,4660580.0,,1119987.0,81.0,170235.055294404,,1165509.0,,891.0,1736446012.6404564,0.0007638888888888889,45522.0,,0.9609415620629596,
429,,,0.03353973877455646,2187.0,,,,4665468.0,,1125009.0,81.0,177263.548612507,,1164051.0,,2349.0,1736453041.133839,0.002013888888888889,39042.0,,0.966459402157292,
430,,,0.033330985213718974,2349.0,,,,4667898.0,,1125252.0,81.0,180414.224040425,,1164051.0,,2349.0,1736456191.809249,0.002013888888888889,38799.0,,0.9666681557181295,
431,,,0.03826917124191525,2025.0,,,,4711483.0,,1121607.0,81.0,234215.571270223,,1166238.0,,162.0,1736509993.1563113,0.0001388888888888889,44631.0,,0.9617299713009083,
432,,,0.05498778735755493,1377.0,,,,4714590.0,,1101114.0,81.0,238872.567988928,,1165185.0,,1215.0,1736514650.153154,0.0010416666666666667,64071.0,,0.9450113544103688,
433,,,0.03565468166657943,2187.0,,,,4717146.0,,1123875.0,81.0,242059.512095259,,1165428.0,,972.0,1736517837.0971496,0.0008333333333333334,41553.0,,0.9643444602802916,
434,,4.0,,,,,,4726229.0,,,,249810.50244373,,,,,1736525588.074785,,,,,
435,,3.0,,,,,,4730990.0,,,,249820.564345377,,,,,1736525598.149672,,,,,
436,,3.0,,,,,,4732991.0,,,,249824.36986428,,,,,1736525601.9551256,,,,,
437,,3.0,,,,,,4739637.0,,,,249840.653324071,,,,,1736525618.2385745,,,,,
438,,2.0,,,,,,4754892.0,,,,249875.487520437,,,,,1736525653.0728369,,,,,
439,,3.0,,,,,,4759023.0,,,,249881.870228691,,,,,1736525659.455495,,,,,
440,,2.0,,,,,,4765278.0,,,,249894.88649492,,,,,1736525672.4717994,,,,,
441,,4.0,,,,,,4796556.0,,,,249963.158275643,,,,,1736525740.743526,,,,,
442,,4.0,,,,,,4815324.0,,,,250001.076167642,,,,,1736525778.661403,,,,,
443,,4.0,,,,,,4821231.0,,,,250013.071561117,,,,,1736525790.6568387,,,,,
444,,3.0,,,,,,4871238.0,,,,250119.995970687,,,,,1736525897.581219,,,,,
445,,3.0,,,,,,4879675.0,,,,250139.311373696,,,,,1736525916.896698,,,,,
446,,5.0,,,,,,4882763.0,,,,250147.353748153,,,,,1736525924.9390447,,,,,
447,,2.0,,,,,,4909060.0,,,,250198.620252265,,,,,1736525976.205542,,,,,
448,,4.0,,,,,,4917357.0,,,,250215.969214455,,,,,1736525993.554507,,,,,
449,,2.0,,,,,,4922080.0,,,,250225.253321512,,,,,1736526002.838592,,,,,
450,,4.0,,,,,,4936066.0,,,,250253.727468095,,,,,1736526031.3127863,,,,,
451,,2.0,,,,,,4940663.0,,,,250264.260451176,,,,,1736526041.8457303,,,,,
452,,5.0,,,,,,4944527.0,,,,250271.980921234,,,,,1736526049.5661817,,,,,
453,,5.0,,,,,,4951021.0,,,,250286.318489802,,,,,1736526063.903806,,,,,
454,,3.0,,,,,,4959583.0,,,,250304.960474059,,,,,1736526082.5457866,,,,,
455,,3.0,,,,,,4962015.0,,,,250309.860489634,,,,,1736526087.4457853,,,,,
456,,3.0,,,,,,4964953.0,,,,250315.80117619,,,,,1736526093.386476,,,,,
457,,3.0,,,,,,4969043.0,,,,250324.001336525,,,,,1736526101.5866115,,,,,
458,,3.0,,,,,,4986800.0,,,,250362.113513731,,,,,1736526139.6988413,,,,,
459,,3.0,,,,,,5011221.0,,,,250412.787030496,,,,,1736526190.372301,,,,,
460,,7.0,,,,,,5023233.0,,,,250439.137563127,,,,,1736526216.7228901,,,,,
461,,3.0,,,,,,5026262.0,,,,250445.173386849,,,,,1736526222.7587042,,,,,
462,,2.0,,,,,,5046227.0,,,,250490.0754146,,,,,1736526267.6606977,,,,,
463,,4.0,,,,,,5063004.0,,,,250525.550679842,,,,,1736526303.1359253,,,,,
464,,4.0,,,,,,5065695.0,,,,250533.133134973,,,,,1736526310.7183933,,,,,
465,,3.0,,,,,,5069625.0,,,,250541.787232439,,,,,1736526319.3724968,,,,,
466,,7.0,,,,,,5102415.0,,,,250612.041152719,,,,,1736526389.626427,,,,,
467,,3.0,,,,,,5131819.0,,,,250675.917065671,,,,,1736526453.5023687,,,,,
468,,4.0,,,,,,5141777.0,,,,250696.324893492,,,,,1736526473.9101603,,,,,
469,,2.0,,,,,,5155782.0,,,,250729.691954307,,,,,1736526507.2772162,,,,,
470,,4.0,,,,,,5174181.0,,,,250767.196432909,,,,,1736526544.7817063,,,,,
471,,3.0,,,,,,5191468.0,,,,250811.633375075,,,,,1736526589.2187018,,,,,
472,,3.0,,,,,,5202404.0,,,,250835.672737259,,,,,1736526613.2580237,,,,,
473,,3.0,,,,,,5211670.0,,,,250854.41936883,,,,,1736526632.004695,,,,,
474,,4.0,,,,,,5227862.0,,,,250886.202362644,,,,,1736526663.7876875,,,,,
475,,3.0,,,,,,5235450.0,,,,250902.62319891,,,,,1736526680.2084954,,,,,
476,,4.0,,,,,,5252341.0,,,,250938.008309316,,,,,1736526715.5935235,,,,,
477,,3.0,,,,,,5255408.0,,,,250944.425338433,,,,,1736526722.0106628,,,,,
478,,2.0,,,,,,5267582.0,,,,250968.648324014,,,,,1736526746.233637,,,,,
479,,6.0,,,,,,5274371.0,,,,250983.40160708,,,,,1736526760.986894,,,,,
480,,4.0,,,,,,5298322.0,,,,251031.925462435,,,,,1736526809.5107543,,,,,
481,,4.0,,,,,,5304615.0,,,,251045.338476741,,,,,1736526822.9237802,,,,,
482,,5.0,,,,,,5312376.0,,,,251061.754441803,,,,,1736526839.339749,,,,,
483,,3.0,,,,,,5319005.0,,,,251075.845129514,,,,,1736526853.4303823,,,,,
484,,3.0,,,,,,5345100.0,,,,251131.328835758,,,,,1736526908.9141197,,,,,
485,,4.0,,,,,,5362894.0,,,,251168.455835405,,,,,1736526946.0409672,,,,,
486,,4.0,,,,,,5371035.0,,,,251186.15770049,,,,,1736526963.7429714,,,,,
487,,2.0,,,,,,5385794.0,,,,251216.047741251,,,,,1736526993.6329987,,,,,
488,,3.0,,,,,,5397187.0,,,,251239.557850615,,,,,1736527017.1431153,,,,,
489,,3.0,,,,,,5407756.0,,,,251262.545914931,,,,,1736527040.1312156,,,,,
490,,3.0,,,,,,5455548.0,,,,251365.537496587,,,,,1736527143.12278,,,,,
491,,3.0,,,,,,5458688.0,,,,251371.964165301,,,,,1736527149.549436,,,,,
492,,2.0,,,,,,5459273.0,,,,251373.00024188,,,,,1736527150.585542,,,,,
493,,3.0,,,,,,5469509.0,,,,251394.463060137,,,,,1736527172.048352,,,,,
494,,3.0,,,,,,5478736.0,,,,251416.666680359,,,,,1736527194.2519534,,,,,
495,,3.0,,,,,,5495331.0,,,,251450.053210978,,,,,1736527227.6384547,,,,,
496,,2.0,,,,,,5507915.0,,,,251475.59320546,,,,,1736527253.178478,,,,,
497,,2.0,,,,,,5508475.0,,,,251476.649189641,,,,,1736527254.2344525,,,,,
498,,4.0,,,,,,5524272.0,,,,251508.646348978,,,,,1736527286.231601,,,,,
499,,4.0,,,,,,5525551.0,,,,251511.905987967,,,,,1736527289.4911754,,,,,
